0.0000015550 0.0000011179 0.0000011733 
0.0000017050 0.0000010378 0.0000010651 
0.0000018459 0.0000009686 0.0000009737 
0.0000019787 0.0000009093 0.0000008956 
0.0000021055 0.0000008600 0.0000008276 
0.0000022268 0.0000008191 0.0000007681 
0.0000023431 0.0000007850 0.0000007165 
0.0000024549 0.0000007566 0.0000006718 
0.0000025626 0.0000007327 0.0000006335 
0.0000026674 0.0000007124 0.0000006010 
0.0000027694 0.0000006952 0.0000005740 
0.0000028686 0.0000006805 0.0000005520 
0.0000029652 0.0000006681 0.0000005346 
0.0000030594 0.0000006576 0.0000005213 
0.0000031513 0.0000006488 0.0000005119 
0.0000032410 0.0000006414 0.0000005060 
0.0000033281 0.0000006350 0.0000005034 
0.0000034125 0.0000006295 0.0000005039 
0.0000034942 0.0000006247 0.0000005073 
0.0000035730 0.0000006206 0.0000005137 
0.0000036490 0.0000006170 0.0000005229 
0.0000037227 0.0000006139 0.0000005348 
0.0000037945 0.0000006112 0.0000005494 
0.0000038645 0.0000006086 0.0000005664 
0.0000039327 0.0000006063 0.0000005859 
0.0000039994 0.0000006041 0.0000006078 
0.0000040644 0.0000006020 0.0000006317 
0.0000041280 0.0000006001 0.0000006578 
0.0000041900 0.0000005981 0.0000006857 
0.0000042498 0.0000005960 0.0000007153 
0.0000043074 0.0000005937 0.0000007465 
0.0000043624 0.0000005911 0.0000007793 
0.0000044144 0.0000005883 0.0000008135 
0.0000044636 0.0000005851 0.0000008491 
0.0000045101 0.0000005818 0.0000008859 
0.0000045538 0.0000005781 0.0000009240 
0.0000045953 0.0000005743 0.0000009632 
0.0000046344 0.0000005704 0.0000010036 
0.0000046713 0.0000005663 0.0000010449 
0.0000047059 0.0000005622 0.0000010871 
0.0000047385 0.0000005581 0.0000011302 
0.0000047691 0.0000005540 0.0000011740 
0.0000047976 0.0000005499 0.0000012184 
0.0000048242 0.0000005459 0.0000012634 
0.0000048490 0.0000005420 0.0000013090 
0.0000048720 0.0000005383 0.0000013552 
