0.0000004535 0.0000000893 0.0000004912 
0.0000004617 0.0000000999 0.0000004554 
0.0000004693 0.0000001099 0.0000004214 
0.0000004762 0.0000001193 0.0000003890 
0.0000004823 0.0000001281 0.0000003581 
0.0000004878 0.0000001365 0.0000003286 
0.0000004925 0.0000001443 0.0000003003 
0.0000004965 0.0000001518 0.0000002732 
0.0000004999 0.0000001588 0.0000002472 
0.0000005027 0.0000001654 0.0000002222 
0.0000005050 0.0000001716 0.0000001982 
0.0000005068 0.0000001775 0.0000001752 
0.0000005083 0.0000001830 0.0000001530 
0.0000005093 0.0000001881 0.0000001317 
0.0000005100 0.0000001930 0.0000001112 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005105 0.0000001975 0.0000000915 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005114 0.0000002003 0.0000000785 
0.0000005170 0.0000002048 0.0000000812 
0.0000005231 0.0000002094 0.0000000845 
0.0000005296 0.0000002140 0.0000000882 
0.0000005361 0.0000002186 0.0000000922 
0.0000005426 0.0000002233 0.0000000963 
0.0000005492 0.0000002279 0.0000001003 
0.0000005559 0.0000002325 0.0000001042 
0.0000005626 0.0000002370 0.0000001079 
0.0000005693 0.0000002416 0.0000001114 
0.0000005759 0.0000002461 0.0000001146 
0.0000005825 0.0000002507 0.0000001176 
0.0000005890 0.0000002552 0.0000001203 
0.0000005953 0.0000002597 0.0000001228 
0.0000006016 0.0000002642 0.0000001251 
0.0000006077 0.0000002687 0.0000001271 
0.0000006138 0.0000002732 0.0000001290 
0.0000006198 0.0000002777 0.0000001307 
0.0000006258 0.0000002821 0.0000001323 
0.0000006319 0.0000002866 0.0000001339 
0.0000006381 0.0000002910 0.0000001357 
0.0000006447 0.0000002953 0.0000001376 
0.0000006517 0.0000002994 0.0000001398 
0.0000006591 0.0000003034 0.0000001422 
0.0000006668 0.0000003073 0.0000001449 
0.0000006748 0.0000003111 0.0000001477 
0.0000006830 0.0000003146 0.0000001506 
0.0000006913 0.0000003181 0.0000001534 
0.0000006997 0.0000003214 0.0000001562 
0.0000007081 0.0000003246 0.0000001589 
0.0000007164 0.0000003277 0.0000001614 
0.0000007246 0.0000003307 0.0000001637 
0.0000007328 0.0000003336 0.0000001658 
0.0000007408 0.0000003365 0.0000001678 
0.0000007486 0.0000003393 0.0000001696 
0.0000007564 0.0000003420 0.0000001713 
0.0000007640 0.0000003447 0.0000001728 
0.0000007715 0.0000003473 0.0000001743 
0.0000007788 0.0000003499 0.0000001756 
0.0000007860 0.0000003524 0.0000001768 
0.0000007932 0.0000003549 0.0000001779 
0.0000008001 0.0000003574 0.0000001789 
0.0000008069 0.0000003598 0.0000001797 
0.0000008136 0.0000003621 0.0000001805 
0.0000008201 0.0000003644 0.0000001812 
0.0000008264 0.0000003666 0.0000001818 
0.0000008326 0.0000003688 0.0000001823 
0.0000008387 0.0000003710 0.0000001828 
0.0000008447 0.0000003731 0.0000001833 
0.0000008506 0.0000003753 0.0000001837 
0.0000008564 0.0000003773 0.0000001841 
0.0000008621 0.0000003794 0.0000001844 
0.0000008678 0.0000003814 0.0000001848 
0.0000008734 0.0000003835 0.0000001853 
0.0000008791 0.0000003855 0.0000001857 
0.0000008847 0.0000003876 0.0000001862 
0.0000008903 0.0000003896 0.0000001867 
0.0000008958 0.0000003916 0.0000001873 
0.0000009014 0.0000003936 0.0000001878 
0.0000009068 0.0000003956 0.0000001884 
0.0000009122 0.0000003976 0.0000001890 
0.0000009176 0.0000003995 0.0000001896 
0.0000009228 0.0000004015 0.0000001903 
0.0000009280 0.0000004034 0.0000001909 
0.0000009331 0.0000004052 0.0000001915 
0.0000009382 0.0000004070 0.0000001922 
0.0000009432 0.0000004089 0.0000001928 
0.0000009482 0.0000004106 0.0000001935 
0.0000009530 0.0000004124 0.0000001942 
0.0000009578 0.0000004141 0.0000001948 
0.0000009625 0.0000004157 0.0000001955 
0.0000009672 0.0000004174 0.0000001961 
0.0000009718 0.0000004190 0.0000001968 
0.0000009763 0.0000004206 0.0000001974 
0.0000009807 0.0000004221 0.0000001980 
0.0000009851 0.0000004236 0.0000001987 
0.0000009895 0.0000004251 0.0000001993 
0.0000009938 0.0000004266 0.0000001999 
0.0000009981 0.0000004280 0.0000002006 
0.0000010024 0.0000004295 0.0000002012 
0.0000010066 0.0000004308 0.0000002019 
0.0000010108 0.0000004322 0.0000002025 
0.0000010149 0.0000004335 0.0000002032 
0.0000010190 0.0000004348 0.0000002038 
0.0000010229 0.0000004361 0.0000002044 
0.0000010268 0.0000004373 0.0000002051 
0.0000010307 0.0000004385 0.0000002057 
0.0000010345 0.0000004397 0.0000002063 
0.0000010383 0.0000004409 0.0000002069 
0.0000010421 0.0000004420 0.0000002075 
0.0000010458 0.0000004431 0.0000002081 
0.0000010495 0.0000004442 0.0000002087 
0.0000010532 0.0000004452 0.0000002093 
0.0000010567 0.0000004462 0.0000002099 
0.0000010602 0.0000004472 0.0000002104 
0.0000010637 0.0000004482 0.0000002109 
0.0000010670 0.0000004491 0.0000002114 
0.0000010702 0.0000004500 0.0000002118 
0.0000010734 0.0000004508 0.0000002122 
0.0000010764 0.0000004516 0.0000002126 
0.0000010794 0.0000004524 0.0000002130 
0.0000010823 0.0000004532 0.0000002133 
0.0000010851 0.0000004540 0.0000002137 
0.0000010877 0.0000004547 0.0000002139 
0.0000010903 0.0000004554 0.0000002142 
0.0000010928 0.0000004561 0.0000002145 
0.0000010951 0.0000004567 0.0000002147 
0.0000010974 0.0000004574 0.0000002149 
0.0000010996 0.0000004580 0.0000002151 
0.0000011016 0.0000004585 0.0000002153 
0.0000011036 0.0000004591 0.0000002154 
0.0000011054 0.0000004596 0.0000002156 
0.0000011072 0.0000004601 0.0000002157 
0.0000011088 0.0000004606 0.0000002158 
0.0000011103 0.0000004610 0.0000002158 
0.0000011118 0.0000004614 0.0000002158 
0.0000011131 0.0000004618 0.0000002158 
0.0000011143 0.0000004622 0.0000002158 
0.0000011154 0.0000004625 0.0000002158 
0.0000011164 0.0000004629 0.0000002157 
0.0000011173 0.0000004632 0.0000002156 
0.0000011181 0.0000004634 0.0000002155 
0.0000011187 0.0000004637 0.0000002154 
0.0000011193 0.0000004639 0.0000002152 
0.0000011197 0.0000004642 0.0000002151 
0.0000011201 0.0000004644 0.0000002150 
0.0000011203 0.0000004646 0.0000002149 
0.0000011205 0.0000004647 0.0000002148 
0.0000011205 0.0000004649 0.0000002147 
0.0000011206 0.0000004650 0.0000002146 
0.0000011205 0.0000004651 0.0000002145 
0.0000011204 0.0000004652 0.0000002144 
0.0000011203 0.0000004653 0.0000002143 
0.0000011202 0.0000004654 0.0000002142 
0.0000011202 0.0000004654 0.0000002141 
0.0000011201 0.0000004654 0.0000002139 
0.0000011199 0.0000004654 0.0000002138 
0.0000011198 0.0000004654 0.0000002136 
0.0000011196 0.0000004653 0.0000002135 
0.0000011193 0.0000004652 0.0000002133 
0.0000011190 0.0000004651 0.0000002132 
0.0000011187 0.0000004650 0.0000002131 
0.0000011183 0.0000004648 0.0000002129 
0.0000011179 0.0000004647 0.0000002128 
0.0000011173 0.0000004645 0.0000002127 
0.0000011168 0.0000004643 0.0000002126 
0.0000011161 0.0000004640 0.0000002124 
0.0000011154 0.0000004637 0.0000002123 
0.0000011146 0.0000004635 0.0000002122 
0.0000011137 0.0000004631 0.0000002121 
0.0000011128 0.0000004628 0.0000002120 
0.0000011118 0.0000004624 0.0000002119 
0.0000011108 0.0000004620 0.0000002118 
0.0000011097 0.0000004616 0.0000002117 
0.0000011086 0.0000004612 0.0000002116 
0.0000011074 0.0000004607 0.0000002115 
0.0000011061 0.0000004602 0.0000002114 
0.0000011048 0.0000004597 0.0000002113 
0.0000011034 0.0000004591 0.0000002112 
0.0000011019 0.0000004586 0.0000002111 
0.0000011005 0.0000004580 0.0000002110 
0.0000010990 0.0000004574 0.0000002109 
0.0000010975 0.0000004567 0.0000002109 
0.0000010960 0.0000004561 0.0000002108 
0.0000010943 0.0000004554 0.0000002107 
0.0000010926 0.0000004547 0.0000002106 
0.0000010909 0.0000004540 0.0000002104 
0.0000010891 0.0000004532 0.0000002103 
0.0000010872 0.0000004524 0.0000002102 
0.0000010853 0.0000004516 0.0000002100 
0.0000010833 0.0000004508 0.0000002098 
0.0000010813 0.0000004499 0.0000002096 
0.0000010792 0.0000004490 0.0000002094 
0.0000010770 0.0000004482 0.0000002092 
0.0000010748 0.0000004473 0.0000002090 
0.0000010725 0.0000004463 0.0000002087 
0.0000010701 0.0000004454 0.0000002085 
0.0000010676 0.0000004444 0.0000002082 
0.0000010651 0.0000004435 0.0000002079 
0.0000010626 0.0000004425 0.0000002076 
0.0000010600 0.0000004416 0.0000002073 
0.0000010573 0.0000004406 0.0000002070 
0.0000010546 0.0000004397 0.0000002067 
0.0000010518 0.0000004387 0.0000002064 
0.0000010490 0.0000004378 0.0000002061 
0.0000010461 0.0000004369 0.0000002058 
0.0000010432 0.0000004359 0.0000002055 
